"Time(input)","Time(AQMS)","Longitude","Latitude","AQHI","AR%","AR%(PM)","AR%(NO2)","AR%(O3)","AR%(SO2)","PM10(ug/m3)","PM2.5(ug/m3)","NO2(ug/m3)","O3(ug/m3)","SO2(ug/m3)"
"2024071017","2024071017",114.17876140,22.24806160,2.000000,3.594920,0.149171,0.486059,2.909362,0.050329,5.713534,1.977611,11.320735,51.015884,3.474543
"2024071017","2024071017",114.17873250,22.24871830,2.000000,3.667344,0.173878,0.588273,2.855187,0.050006,6.740193,2.674299,13.934367,49.864269,3.452940
"2024071017","2024071017",114.17988900,22.24959400,3.000000,3.856604,0.236430,0.801793,2.768565,0.049815,9.007072,4.164592,18.730858,48.244942,3.451236
"2024071017","2024071017",114.18054870,22.24996230,2.000000,3.650243,0.168291,0.564500,2.867766,0.049686,6.463306,2.475628,13.431159,49.949814,3.448169
"2024071017","2024071017",114.18155770,22.25046030,2.000000,3.618726,0.157148,0.511976,2.899997,0.049605,5.985799,2.147295,11.961951,50.739880,3.452410
"2024071017","2024071017",114.18143430,22.25055600,2.000000,3.605184,0.153166,0.508131,2.894385,0.049502,5.857793,2.071299,11.879109,50.649128,3.443927
"2024071017","2024071017",114.18143440,22.25055900,2.000000,3.605184,0.153166,0.508131,2.894385,0.049502,5.857793,2.071299,11.879109,50.649128,3.443927
"2024071017","2024071017",114.18154690,22.25054150,2.000000,3.618726,0.157148,0.511976,2.899997,0.049605,5.985799,2.147295,11.961951,50.739880,3.452410
"2024071017","2024071017",114.18156470,22.25052760,2.000000,3.618726,0.157148,0.511976,2.899997,0.049605,5.985799,2.147295,11.961951,50.739880,3.452410
"2024071017","2024071017",114.18151590,22.25052150,2.000000,3.605184,0.153166,0.508131,2.894385,0.049502,5.857793,2.071299,11.879109,50.649128,3.443927
"2024071017","2024071017",114.18155650,22.25054240,2.000000,3.618726,0.157148,0.511976,2.899997,0.049605,5.985799,2.147295,11.961951,50.739880,3.452410
"2024071017","2024071017",114.18154510,22.25054590,2.000000,3.618726,0.157148,0.511976,2.899997,0.049605,5.985799,2.147295,11.961951,50.739880,3.452410
"2024071017","2024071017",114.18152750,22.25052710,2.000000,3.618726,0.157148,0.511976,2.899997,0.049605,5.985799,2.147295,11.961951,50.739880,3.452410
"2024071017","2024071017",114.18153190,22.25052900,2.000000,3.618726,0.157148,0.511976,2.899997,0.049605,5.985799,2.147295,11.961951,50.739880,3.452410
"2024071017","2024071017",114.18157510,22.25055080,2.000000,3.618726,0.157148,0.511976,2.899997,0.049605,5.985799,2.147295,11.961951,50.739880,3.452410
"2024071017","2024071017",114.18157750,22.25055070,2.000000,3.618726,0.157148,0.511976,2.899997,0.049605,5.985799,2.147295,11.961951,50.739880,3.452410
"2024071017","2024071017",114.18157610,22.25055130,2.000000,3.618726,0.157148,0.511976,2.899997,0.049605,5.985799,2.147295,11.961951,50.739880,3.452410
"2024071017","2024071017",114.18155350,22.25054100,2.000000,3.618726,0.157148,0.511976,2.899997,0.049605,5.985799,2.147295,11.961951,50.739880,3.452410
"2024071018","2024071018",114.18154100,22.25054320,2.000000,3.407910,0.168261,0.509227,2.686171,0.044250,6.027337,2.293905,11.457778,47.317783,3.751805
"2024071019","2024071019",114.18154160,22.25054340,2.000000,3.223960,0.171843,0.686111,2.316665,0.049342,6.240974,2.967101,22.547235,36.232285,3.417696
"2024071019","2024071019",114.18156270,22.25054380,2.000000,3.223960,0.171843,0.686111,2.316665,0.049342,6.240974,2.967101,22.547235,36.232285,3.417696
"2024071019","2024071019",114.18154740,22.25055140,2.000000,3.223960,0.171843,0.686111,2.316665,0.049342,6.240974,2.967101,22.547235,36.232285,3.417696
"2024071019","2024071019",114.18154340,22.25054910,2.000000,3.196877,0.163587,0.670214,2.313842,0.049234,5.625515,2.584245,21.626677,36.288979,3.402817
"2024071021","2024071021",114.18157070,22.25053160,2.000000,3.016736,0.145154,0.821285,2.000695,0.049603,3.523015,0.238005,10.967081,45.323914,3.570333
"2024071022","2024071022",114.18157430,22.25053450,2.000000,2.958443,0.117635,0.668477,2.117102,0.055228,3.319094,0.219509,12.350552,42.920265,4.628310
"2024071022","2024071022",114.18155620,22.25055930,2.000000,2.958443,0.117635,0.668477,2.117102,0.055228,3.319094,0.219509,12.350552,42.920265,4.628310
"2024071108","2024071108",114.18148540,22.25054680,2.000000,2.005597,0.060684,0.354114,1.567054,0.023746,2.862332,0.000000,10.509619,30.372694,2.623531
"2024071108","2024071108",114.18148260,22.25054450,2.000000,2.005597,0.060684,0.354114,1.567054,0.023746,2.862332,0.000000,10.509619,30.372694,2.623531
"2024071108","2024071108",114.18147980,22.25054240,2.000000,2.005597,0.060684,0.354114,1.567054,0.023746,2.862332,0.000000,10.509619,30.372694,2.623531
"2024071108","2024071108",114.18147740,22.25054260,2.000000,2.005597,0.060684,0.354114,1.567054,0.023746,2.862332,0.000000,10.509619,30.372694,2.623531
"2024071108","2024071108",114.18115930,22.25043660,2.000000,2.014805,0.063677,0.363995,1.563299,0.023833,3.057437,0.113698,10.925742,30.230116,2.626732
"2024071109","2024071109",114.18089130,22.25050420,2.000000,2.143946,0.085360,0.486869,1.544241,0.027475,3.563185,0.581615,12.027381,31.764656,1.035724
"2024071109","2024071109",114.18022470,22.24958490,2.000000,2.370774,0.158791,0.721296,1.462668,0.028018,6.939935,2.807351,18.804535,29.753883,1.070397
"2024071109","2024071109",114.18008600,22.24960640,2.000000,2.236000,0.113810,0.556834,1.537403,0.027952,4.896728,1.459233,14.034380,31.668316,1.063599
"2024071109","2024071109",114.17802800,22.24825790,2.000000,2.215645,0.106164,0.527942,1.552755,0.028784,4.501735,1.205335,13.140726,32.062603,1.106538
"2024071109","2024071109",114.17645950,22.24914480,2.000000,2.285255,0.129987,0.657637,1.469838,0.027792,5.473701,1.919080,16.326618,30.381411,1.014306
"2024071109","2024071109",114.17552790,22.24930270,2.000000,2.260921,0.120901,0.620145,1.492563,0.027312,5.186053,1.755799,15.445159,30.926546,0.971812
"2024071109","2024071109",114.17551490,22.24892100,2.000000,2.295317,0.128876,0.593399,1.545384,0.027657,5.589835,2.013440,14.852593,32.113766,0.997812
"2024071109","2024071109",114.17425230,22.24863860,2.000000,2.169549,0.090205,0.518589,1.532992,0.027763,3.809032,0.860282,12.514815,31.970367,0.992289
"2024071109","2024071109",114.17431010,22.24874180,2.000000,2.169549,0.090205,0.518589,1.532992,0.027763,3.809032,0.860282,12.514815,31.970367,0.992289
"2024071109","2024071109",114.16975940,22.24844390,2.000000,2.336041,0.143951,0.706222,1.459002,0.026866,6.138947,2.425493,17.323463,30.568220,0.986181
"2024071109","2024071109",114.16583960,22.27924050,2.000000,2.938817,0.325069,1.788644,0.810646,0.014458,12.776449,7.330159,40.790657,18.899702,0.607635
"2024071109","2024071109",114.14245100,22.28518380,2.000000,2.722455,0.254823,1.431177,0.981463,0.054992,10.481922,5.396833,36.104401,19.774757,7.979290
"2024071109","2024071109",114.13588040,22.28429560,2.000000,2.828477,0.288975,1.496772,0.979974,0.062756,12.436832,6.616638,38.123310,20.096813,8.046883
"2024071109","2024071109",114.12943660,22.28157760,2.000000,2.198048,0.087366,0.853101,1.190327,0.067254,3.897344,0.875401,21.373264,24.420124,7.487536
"2024071109","2024071109",114.12939100,22.28167300,2.000000,2.198048,0.087366,0.853101,1.190327,0.067254,3.897344,0.875401,21.373264,24.420124,7.487536
"2024071109","2024071109",114.12931470,22.28141020,2.000000,2.197378,0.087331,0.851712,1.191146,0.067190,3.913113,0.887140,21.400066,24.416964,7.510955
"2024071109","2024071109",114.12942390,22.28146570,2.000000,2.197378,0.087331,0.851712,1.191146,0.067190,3.913113,0.887140,21.400066,24.416964,7.510955
"2024071110","2024071110",114.13016760,22.28177440,2.000000,3.084652,0.328355,1.690176,0.971306,0.094815,13.664064,7.804279,42.362473,18.431511,8.585157
"2024071110","2024071110",114.12959060,22.28093820,2.000000,2.433559,0.118025,0.969360,1.251336,0.094837,5.721609,2.540959,25.270874,24.319252,8.600223
"2024071110","2024071110",114.12945460,22.28113670,2.000000,2.434098,0.118200,0.970553,1.250561,0.094784,5.715240,2.536120,25.260220,24.322695,8.587279
"2024071110","2024071110",114.13000080,22.28242720,2.000000,2.687461,0.197823,1.207886,1.187397,0.094355,8.519629,4.391269,30.421801,23.165314,8.476656
"2024071110","2024071110",114.12885700,22.28222580,2.000000,2.503234,0.139431,1.027758,1.242628,0.093417,6.450256,3.006572,26.343172,24.304039,8.283508
"2024071110","2024071110",114.12826710,22.28220630,2.000000,2.940974,0.281804,1.523524,1.042636,0.093010,11.561292,6.388083,37.576717,20.258614,8.197319
"2024071110","2024071110",114.12845200,22.28204920,3.000000,3.849963,0.571358,2.485599,0.699812,0.093193,21.930490,13.262909,59.441376,13.051794,8.237072
"2024071110","2024071110",114.12826610,22.28209760,2.000000,2.912055,0.272741,1.497287,1.049004,0.093024,11.282641,6.204201,37.068577,20.370413,8.201446
"2024071110","2024071110",114.12827350,22.28232820,2.000000,2.935951,0.280280,1.519968,1.042783,0.092920,11.506499,6.350084,37.482738,20.274681,8.177352
"2024071110","2024071110",114.12835690,22.28210600,2.000000,2.497040,0.136989,1.010952,1.255983,0.093116,6.347379,2.934759,25.925468,24.578995,8.220687
"2024071110","2024071110",114.12885080,22.28215520,3.000000,3.877070,0.579700,2.509343,0.694594,0.093433,22.248838,13.476770,60.024853,12.923897,8.287052
"2024071110","2024071110",114.12927550,22.28224540,2.000000,2.555861,0.156494,1.084694,1.220896,0.093777,7.125878,3.459016,27.790363,23.807962,8.358588
"2024071110","2024071110",114.12928450,22.28225270,2.000000,2.555861,0.156494,1.084694,1.220896,0.093777,7.125878,3.459016,27.790363,23.807962,8.358588
"2024071110","2024071110",114.12877600,22.28139480,2.000000,2.958665,0.283856,1.464886,1.116035,0.093889,11.331230,6.248919,35.728481,21.823353,8.391324
"2024071110","2024071110",114.12879960,22.28140350,2.000000,2.958665,0.283856,1.464886,1.116035,0.093889,11.331230,6.248919,35.728481,21.823353,8.391324
"2024071110","2024071110",114.13586740,22.28429860,2.000000,3.218698,0.364971,1.748759,1.009552,0.095416,14.674990,8.564390,43.056152,19.356731,9.029668
"2024071110","2024071110",114.14300760,22.28590990,2.000000,2.451273,0.121951,1.125297,1.112382,0.091643,5.662472,2.694087,28.324203,21.553249,9.350363
"2024071110","2024071110",114.15213400,22.28659940,2.000000,3.298333,0.380798,2.118490,0.717896,0.081149,14.856545,8.949210,50.181538,13.244980,8.697878
"2024071110","2024071110",114.15320170,22.28654990,2.000000,2.619471,0.169476,1.532071,0.838477,0.079446,7.140029,3.855619,36.127605,16.374840,8.577778
"2024071110","2024071110",114.19406900,22.28818630,2.000000,2.467108,0.165318,1.288533,0.998046,0.015212,6.960430,4.032667,29.602911,20.567963,1.533800
"2024071110","2024071110",114.19408720,22.28813050,2.000000,2.475605,0.167582,1.265147,1.027740,0.015136,7.065538,4.081447,29.126867,21.147427,1.527884
"2024071110","2024071110",114.21662480,22.28474070,2.000000,2.365550,0.133933,0.718500,1.502945,0.010171,6.519274,3.631667,18.282938,29.539381,0.671723
"2024071110","2024071110",114.21673480,22.28477740,2.000000,2.365550,0.133933,0.718500,1.502945,0.010171,6.519274,3.631667,18.282938,29.539381,0.671723
"2024071110","2024071110",114.22226510,22.28187460,2.000000,2.320204,0.116301,0.551180,1.644892,0.007830,6.209712,3.564356,14.081111,32.935764,0.456114
"2024071110","2024071110",114.22966880,22.27898780,2.000000,2.319129,0.135046,0.659669,1.515224,0.009190,7.140895,4.444989,17.840296,29.114149,0.769249
"2024071110","2024071110",114.24142760,22.27400600,2.000000,2.615988,0.235124,1.033274,1.324836,0.022753,10.906063,7.419128,25.651642,25.334942,2.236384
"2024071110","2024071110",114.23704800,22.26456960,2.000000,2.602230,0.234034,0.885916,1.464983,0.017297,11.130024,7.492490,24.237366,26.696939,2.277171
"2024071110","2024071110",114.23730210,22.26476320,2.000000,2.605463,0.234205,0.881880,1.472015,0.017362,9.871352,6.665048,21.034355,28.169441,2.284411
"2024071110","2024071110",114.23711980,22.26394730,2.000000,2.308183,0.137110,0.533755,1.619508,0.017809,7.309066,4.966340,15.604726,29.905247,2.365699
"2024071111","2024071111",114.23716210,22.26393160,2.000000,2.479861,0.144686,0.509038,1.807469,0.018668,3.898561,1.439293,7.988481,42.024052,1.653718
"2024071111","2024071111",114.23713660,22.26390820,2.000000,2.426150,0.127904,0.460606,1.818962,0.018678,3.233190,0.996246,6.823610,42.226955,1.656596
"2024071111","2024071111",114.23714420,22.26393190,2.000000,2.479861,0.144686,0.509038,1.807469,0.018668,3.898561,1.439293,7.988481,42.024052,1.653718
"2024071111","2024071111",114.23711680,22.26392040,2.000000,2.426150,0.127904,0.460606,1.818962,0.018678,3.233190,0.996246,6.823610,42.226955,1.656596
"2024071111","2024071111",114.23723200,22.26423740,2.000000,2.457917,0.138047,0.503322,1.798053,0.018496,3.389654,1.102199,7.309067,42.010735,1.644840
"2024071111","2024071111",114.23694860,22.26428360,2.000000,2.426774,0.127519,0.462773,1.818256,0.018225,3.293131,1.027713,6.949418,42.263817,1.642449
"2024071111","2024071111",114.23693220,22.26426770,2.000000,2.426774,0.127519,0.462773,1.818256,0.018225,3.293131,1.027713,6.949418,42.263817,1.642449
"2024071111","2024071111",114.23719400,22.26424960,2.000000,2.457917,0.138047,0.503322,1.798053,0.018496,3.389654,1.102199,7.309067,42.010735,1.644840
"2024071111","2024071111",114.23716120,22.26427520,2.000000,2.458633,0.138366,0.511129,1.790770,0.018368,3.323989,1.058005,7.278366,41.972153,1.639104
"2024071111","2024071111",114.25632410,22.30906180,2.000000,2.456419,0.131607,0.552604,1.745049,0.027158,4.031029,1.508162,8.008296,42.793480,1.326425
"2024071112","2024071112",114.25938140,22.30722620,2.000000,2.735907,0.156283,0.457601,2.087703,0.034319,5.007787,1.840416,7.706545,48.330044,2.114859
"2024071112","2024071112",114.26444980,22.31539200,2.000000,2.710585,0.150120,0.583425,1.947260,0.029780,4.392634,1.611757,10.194593,45.920013,1.630234
"2024071112","2024071112",114.25781010,22.32033100,2.000000,2.865510,0.208546,0.913046,1.720693,0.023225,8.960564,4.606849,23.137121,38.643425,1.743717
"2024071112","2024071112",114.25845880,22.32213480,2.000000,2.709693,0.155786,0.694112,1.837265,0.022530,5.137195,2.076190,14.262253,42.175873,1.638851
"2024071112","2024071112",114.25862570,22.32228180,2.000000,2.751601,0.169911,0.748321,1.810936,0.022432,5.293744,2.180122,14.558033,42.108475,1.625461
"2024071112","2024071112",114.25887850,22.32249650,2.000000,2.774571,0.178434,0.792214,1.781488,0.022435,5.998152,2.647154,16.949713,40.676529,1.622962
"2024071112","2024071112",114.25887730,22.32247640,2.000000,2.774571,0.178434,0.792214,1.781488,0.022435,5.998152,2.647154,16.949713,40.676529,1.622962
"2024071112","2024071112",114.25886690,22.32244060,2.000000,2.774571,0.178434,0.792214,1.781488,0.022435,5.998152,2.647154,16.949713,40.676529,1.622962
"2024071112","2024071112",114.25886300,22.32244340,2.000000,2.774571,0.178434,0.792214,1.781488,0.022435,5.998152,2.647154,16.949713,40.676529,1.622962
"2024071112","2024071112",114.25886810,22.32248650,2.000000,2.774571,0.178434,0.792214,1.781488,0.022435,5.998152,2.647154,16.949713,40.676529,1.622962
"2024071112","2024071112",114.25898620,22.32240480,2.000000,2.744739,0.166815,0.717860,1.837274,0.022790,5.531704,2.343564,14.789703,42.251453,1.599615
"2024071113","2024071113",114.25859790,22.32298210,2.000000,2.972449,0.146647,0.744519,2.045291,0.035992,6.452361,4.148600,24.227020,37.055397,5.114255
"2024071113","2024071113",114.25824320,22.32337680,2.000000,2.969449,0.144959,0.740681,2.047793,0.036016,6.359312,4.049078,23.993378,37.245445,5.122617
"2024071113","2024071113",114.25824990,22.32428100,2.000000,3.121408,0.202294,1.041533,1.842580,0.035002,7.849452,5.062543,26.958584,36.234764,4.967641
"2024071113","2024071113",114.25810540,22.32423290,2.000000,3.719690,0.391790,1.620759,1.671962,0.035178,13.415984,8.735050,36.209259,35.005230,4.994003
"2024071113","2024071113",114.25834010,22.32421520,2.000000,3.277204,0.255499,1.268715,1.717943,0.035047,9.162920,5.933197,29.717941,35.360710,4.974443
"2024071113","2024071113",114.25814780,22.32342240,2.000000,2.969449,0.144959,0.740681,2.047793,0.036016,6.359312,4.049078,23.993378,37.245445,5.122617
"2024071113","2024071113",114.25845090,22.32299000,2.000000,2.972797,0.146293,0.745769,2.044579,0.036156,6.410396,4.097306,24.182083,37.112640,5.141856
"2024071113","2024071113",114.25782810,22.32300270,2.000000,2.975433,0.146245,0.750049,2.042624,0.036516,6.355215,4.018137,24.170132,37.184158,5.201606
"2024071113","2024071113",114.25877330,22.32235060,2.000000,3.065417,0.178147,0.881380,1.969252,0.036638,6.611861,4.244482,24.771862,36.836826,5.209306
"2024071113","2024071113",114.25855270,22.32211900,2.000000,2.986063,0.150065,0.761421,2.037653,0.036923,6.520495,4.166028,24.728451,36.821560,5.255514
"2024071113","2024071113",114.25826080,22.32219140,2.000000,2.987984,0.150534,0.765746,2.034686,0.037019,6.490529,4.132087,24.690380,36.859180,5.273397
"2024071113","2024071113",114.26078190,22.31358550,2.000000,3.043501,0.159241,0.713451,2.128927,0.041883,6.317398,3.859766,23.919922,38.230949,5.692105
"2024071113","2024071113",114.26093180,22.30732390,2.000000,3.111816,0.171238,0.616813,2.277925,0.045840,4.967556,2.362148,18.156158,43.623268,5.924573
"2024071113","2024071113",114.25445030,22.30557440,2.000000,3.263809,0.217273,0.842222,2.157521,0.046794,6.242168,3.207951,23.194073,40.528175,6.547589
"2024071113","2024071113",114.25482940,22.30699180,2.000000,2.941246,0.110740,0.478366,2.305079,0.047062,3.505170,1.431265,19.463707,40.351021,6.778391
"2024071114","2024071114",114.25397430,22.30689560,2.000000,3.185532,0.130079,0.652156,2.341003,0.062294,4.899713,2.462285,15.692967,47.491814,4.444817
"2024071114","2024071114",114.25272350,22.30620240,2.000000,3.596130,0.262435,1.068534,2.202192,0.062968,9.378492,5.448322,24.041199,45.481186,4.493476
"2024071114","2024071114",114.25251130,22.30592310,2.000000,3.457220,0.220382,0.977079,2.196857,0.062902,8.656200,4.964102,24.084534,44.361923,4.475785
"2024071114","2024071114",114.25260490,22.30590640,2.000000,3.267986,0.160190,0.797137,2.248126,0.062533,6.028856,3.213392,19.094696,45.636581,4.438784
"2024071114","2024071114",114.25240050,22.30613460,2.000000,3.259632,0.155665,0.761629,2.278990,0.063348,5.660941,2.992225,17.544701,46.696465,4.524638
"2024071114","2024071114",114.25111820,22.30634230,2.000000,3.156666,0.120555,0.642627,2.327788,0.065697,4.531864,2.300002,15.521737,47.107014,4.745606
"2024071114","2024071114",114.25077300,22.30621120,2.000000,3.157281,0.120766,0.642355,2.328625,0.065536,4.524313,2.287541,15.456143,47.160736,4.719943
"2024071114","2024071114",114.25111430,22.30609990,2.000000,3.157281,0.120766,0.642355,2.328625,0.065536,4.524313,2.287541,15.456143,47.160736,4.719943
"2024071114","2024071114",114.25300340,22.30526110,2.000000,3.754888,0.313789,1.219545,2.160517,0.061037,10.624914,6.210693,26.076088,45.198044,4.267511
"2024071114","2024071114",114.25250030,22.30661540,2.000000,3.687005,0.291598,1.161199,2.170979,0.063229,9.733412,5.693454,24.791824,45.235168,4.528673
"2024071114","2024071114",114.25248430,22.30663800,2.000000,3.687005,0.291598,1.161199,2.170979,0.063229,9.733412,5.693454,24.791824,45.235168,4.528673
"2024071114","2024071114",114.25249550,22.30664870,2.000000,3.687005,0.291598,1.161199,2.170979,0.063229,9.733412,5.693454,24.791824,45.235168,4.528673
"2024071114","2024071114",114.25247150,22.30667090,2.000000,3.208091,0.138683,0.711780,2.293177,0.064451,5.058858,2.625773,16.591030,46.796516,4.646395
"2024071114","2024071114",114.25245680,22.30667490,2.000000,3.208091,0.138683,0.711780,2.293177,0.064451,5.058858,2.625773,16.591030,46.796516,4.646395
"2024071114","2024071114",114.25245150,22.30668150,2.000000,3.208091,0.138683,0.711780,2.293177,0.064451,5.058858,2.625773,16.591030,46.796516,4.646395
"2024071114","2024071114",114.25237670,22.30648420,2.000000,3.219247,0.142439,0.722070,2.290775,0.063964,5.179064,2.690512,16.744926,46.812607,4.591034
"2024071114","2024071114",114.25247430,22.30641210,2.000000,3.204957,0.137754,0.700632,2.303313,0.063258,5.088633,2.613496,16.463722,46.972752,4.523899
"2024071114","2024071114",114.25247080,22.30641000,2.000000,3.204957,0.137754,0.700632,2.303313,0.063258,5.088633,2.613496,16.463722,46.972752,4.523899
"2024071114","2024071114",114.25259050,22.30641190,2.000000,3.194056,0.134009,0.685629,2.311146,0.063272,5.031834,2.577574,16.345043,47.013802,4.529184
"2024071114","2024071114",114.25255540,22.30647300,2.000000,3.194056,0.134009,0.685629,2.311146,0.063272,5.031834,2.577574,16.345043,47.013802,4.529184
"2024071114","2024071114",114.25245600,22.30651720,2.000000,3.194056,0.134009,0.685629,2.311146,0.063272,5.031834,2.577574,16.345043,47.013802,4.529184
"2024071114","2024071114",114.25249840,22.30657270,2.000000,3.194056,0.134009,0.685629,2.311146,0.063272,5.031834,2.577574,16.345043,47.013802,4.529184
"2024071114","2024071114",114.25248850,22.30649930,2.000000,3.194056,0.134009,0.685629,2.311146,0.063272,5.031834,2.577574,16.345043,47.013802,4.529184
"2024071114","2024071114",114.25248850,22.30649920,2.000000,3.194056,0.134009,0.685629,2.311146,0.063272,5.031834,2.577574,16.345043,47.013802,4.529184
"2024071114","2024071114",114.25227360,22.30538090,2.000000,3.155227,0.119568,0.605737,2.367498,0.062424,4.428257,2.141292,14.587705,47.917015,4.403053
"2024071114","2024071114",114.25239900,22.30522970,2.000000,3.150736,0.118001,0.596271,2.374403,0.062060,4.346174,2.076968,14.341794,48.049145,4.365307
"2024071114","2024071114",114.25296830,22.30353100,2.000000,3.143423,0.115121,0.555267,2.414114,0.058921,4.193214,1.877510,13.251693,48.920670,4.003554
"2024071114","2024071114",114.25302190,22.30447500,2.000000,3.197754,0.133247,0.627981,2.376583,0.059943,5.011844,2.452833,15.128778,48.200092,4.134013
"2024071114","2024071114",114.25328970,22.30436460,2.000000,3.454559,0.214735,0.859412,2.320809,0.059603,7.647892,4.185152,19.593109,47.472092,4.099441
"2024071114","2024071114",114.25340290,22.30409530,2.000000,3.206679,0.137266,0.649582,2.360814,0.059017,4.653148,2.178566,14.249505,48.556412,4.030135
"2024071115","2024071115",114.25326430,22.30420340,2.000000,3.565729,0.203442,0.687526,2.620245,0.054517,8.846035,1.825174,5.303370,63.213066,1.205512
"2024071115","2024071115",114.25295670,22.30352560,2.000000,3.339859,0.123364,0.473522,2.688874,0.054098,5.437694,0.000000,0.000000,65.340645,1.218666
"2024071115","2024071115",114.25273690,22.30437890,2.000000,3.352374,0.127597,0.498239,2.671307,0.055232,5.448801,0.000000,0.000000,65.377144,1.180895
"2024071115","2024071115",114.25268650,22.30432240,2.000000,3.366624,0.132688,0.508918,2.670012,0.055005,5.481707,0.000000,0.000000,65.291283,1.191046
"2024071115","2024071115",114.22923060,22.31104310,3.000000,3.834340,0.289417,1.398889,2.014503,0.131531,12.233563,4.396489,26.834164,45.811996,6.081925
"2024071115","2024071115",114.22692500,22.31192910,3.000000,4.365138,0.448823,1.813949,1.959849,0.142517,18.630871,8.664708,36.924515,44.816673,7.448418
"2024071115","2024071115",114.22701800,22.31173470,3.000000,4.082962,0.363008,1.617925,1.958779,0.143249,15.359289,6.485429,32.925392,44.131401,7.371696
"2024071115","2024071115",114.22362610,22.31335460,3.000000,4.963540,0.631176,2.357566,1.824471,0.150326,26.925669,14.250619,53.335022,40.210972,9.067924
"2024071115","2024071115",114.22041380,22.31499030,3.000000,4.702505,0.553836,2.147530,1.859883,0.141256,22.358402,11.294571,47.124489,39.831635,10.018171
"2024071115","2024071115",114.21915330,22.31501480,3.000000,4.289475,0.427577,1.829646,1.887918,0.144335,18.231798,8.540927,41.191528,39.823708,10.552201
"2024071115","2024071115",114.21710610,22.31611370,3.000000,3.914022,0.314696,1.491488,1.978867,0.128971,12.425991,4.732819,29.798672,43.060013,10.503977
"2024071115","2024071115",114.21449590,22.31849720,3.000000,3.830296,0.291616,1.325815,2.104464,0.108402,12.111103,4.545134,27.870335,44.570854,9.850204
"2024071115","2024071115",114.21397780,22.32153880,2.000000,3.568995,0.218761,1.132661,2.135517,0.082056,9.120811,2.638840,22.091217,46.083744,8.040926
"2024071115","2024071115",114.21387650,22.32291880,2.000000,3.545555,0.215367,1.124353,2.136710,0.069126,8.959880,2.572780,21.585743,46.361965,7.138047
"2024071115","2024071115",114.21380360,22.32281590,2.000000,3.547853,0.215762,1.125421,2.136464,0.070206,8.973525,2.578368,21.629162,46.337776,7.213672
"2024071115","2024071115",114.21379550,22.32578180,3.000000,3.865372,0.325031,1.468610,2.026963,0.044767,12.402615,4.933196,28.871925,43.923393,5.407649
"2024071115","2024071115",114.20939690,22.33465080,2.000000,3.592569,0.268648,1.390742,1.904293,0.028886,11.037692,4.587555,31.934231,38.459644,4.932316
"2024071115","2024071115",114.20210200,22.33991020,3.000000,4.179510,0.466325,1.873334,1.805783,0.034068,17.669210,9.729682,45.318077,34.477283,6.262287
"2024071115","2024071115",114.20211360,22.33991220,3.000000,4.179510,0.466325,1.873334,1.805783,0.034068,17.669210,9.729682,45.318077,34.477283,6.262287
"2024071115","2024071115",114.20209030,22.33989580,3.000000,4.179510,0.466325,1.873334,1.805783,0.034068,17.669210,9.729682,45.318077,34.477283,6.262287
"2024071115","2024071115",114.20245220,22.34042170,3.000000,4.163262,0.461914,1.861032,1.806682,0.033634,18.446829,10.238565,46.509323,34.363457,6.233526
"2024071115","2024071115",114.20230550,22.34043780,3.000000,3.920632,0.387612,1.678706,1.820552,0.033761,15.136683,8.050603,41.462376,34.682663,6.250784
"2024071116","2024071116",114.20212530,22.34031310,3.000000,4.222058,0.471594,1.990903,1.693675,0.065885,17.232542,10.345313,47.377388,32.297451,6.854781
"2024071116","2024071116",114.20215510,22.34028970,3.000000,4.222058,0.471594,1.990903,1.693675,0.065885,17.232542,10.345313,47.377388,32.297451,6.854781
"2024071116","2024071116",114.20216290,22.34052840,3.000000,3.856871,0.359161,1.695734,1.736063,0.065913,12.590117,7.263611,39.937057,33.092537,6.848010
"2024071116","2024071116",114.20208210,22.34066340,3.000000,3.846892,0.356063,1.686918,1.737892,0.066019,12.442237,7.162125,39.685524,33.131298,6.846471
"2024071116","2024071116",114.20208930,22.34068980,3.000000,3.908286,0.375219,1.740252,1.726845,0.065969,13.255527,7.700493,41.050148,32.923508,6.843921
"2024071116","2024071116",114.20265260,22.34023770,3.000000,3.920905,0.379418,1.751834,1.724551,0.065102,13.212540,7.685355,40.967804,32.920078,6.833264
"2024071116","2024071116",114.20266350,22.34018300,3.000000,3.850569,0.357560,1.690784,1.737169,0.065056,12.573321,7.262570,39.911713,33.061760,6.832800
"2024071116","2024071116",114.20152140,22.33944340,3.000000,3.788512,0.336964,1.644665,1.740120,0.066763,11.500676,6.563159,38.247849,33.343796,6.911397
"2024071116","2024071116",114.17088190,22.36390350,2.000000,3.566186,0.235315,1.159581,2.127474,0.043816,9.600645,4.924630,33.168503,36.783760,4.336797
"2024071117","2024071117",114.17506780,22.33812610,2.000000,3.708856,0.277027,1.590269,1.734614,0.106945,8.997332,5.342525,36.781013,29.141182,8.274822
"2024071117","2024071117",114.17524400,22.33821230,2.000000,3.686075,0.271524,1.577689,1.731219,0.105644,8.793724,5.187506,36.326691,29.233395,8.139323
"2024071117","2024071117",114.17300880,22.31894960,4.000000,5.900822,0.923093,3.327158,1.509737,0.140834,31.232666,20.068357,74.296204,24.143517,11.336284
